article_id,name,role_raw,type_final,gender_final,stance,conf,segment
2012E336A013,Karel SCHWARZENBERG,ministr zahraničí předseda strany,M6,M,SKIP,3,zahraničí předseda strany TOP 09 Já jsem řekl že k tomu se vyjadřovat nebudu.
2012E336A013,Geir LUNDESTAD,ředitel,M5,M,S0,3,Nobelova institutu zdroj EUObserver Je na nich aby vysvětlili proč nepřijedou.
2012E336A013,Lubomír ZAORÁLEK,místopředseda sněmovny místopředseda strany,M6,M,S0,3,sněmovny místopředseda strany ČSSD Přeji dobrý večer. No podívejte se česká země to je Jiří z Poděbrad. Už ve středověku mírový projekt. Přes tuhle zemi pochodovaly armády staletí. Edvard Beneš v roce 38 39 marně lítal jako hadr na holi mezi Francií Anglií a všechno bylo marné prostě nezůstalo tady pro nás žádné místo. Neexistovala žádná podobná evropská struktura. Takže prostě my se chováme jako někdo jako kdyby vůbec nepochopil tuhle historii. Dokonce po roce 2004 když jsme vstoupili tak jsme zažili díky Evropské unii největší ekonomický vzestup v historii. Tahle země v téhle velikosti není schopna si zajistit sama bezpečnost a prosperitu a tohle chování je prostě projev podle mě nekulturnosti a nezralosti.
2012E346T099,Guy STEAR,analytik,M5,M,S0,3,Société Générale Myslím že Čína bude dále usilovat zvláště o investice které jí poskytnou přístup k surovinám.
2012E346T099,Christopher KOJM,předseda,M6,M,S6,2,Národní zpravodajské rady USA Chceme povzbudit vlády a ty kdo rozhodují aby připravili dlouhodobý plán který by zabránil negativním scénářům a umožnil ty dobré.
2012E338T018,Tim JARVIS,badatel,M3,M,S6,3,Shackleton se snažil zachránit své muže z Antarktidy. A my se teď snažíme zachránit Antarktidu od lidí. Což je naneštěstí v celku ironie. redaktorka Posláním plavby je totiž upozornit na změny klimatu. Posádka chce přitom věrně kopírovat podmínky za jakých Shackleton o životy svých mužů zápasil. Včetně stejného oblečení navigace i záchranného člunu který Tim sestavoval po vzoru originálu.
2012E338T088,Tim JARVIS,badatel,M3,M,S6,3,Shackleton se snažil zachránit své muže z Antarktidy. A my se teď snažíme zachránit Antarktidu od lidí. Což je naneštěstí vcelku ironie. redaktorka Posláním plavby je totiž upozornit na změny klimatu. Posádka chce přitom věrně kopírovat podmínky za jakých Shackleton o životy svých mužů zápasil. Včetně stejného oblečení navigace i záchranného člunu který Tim sestavoval po vzoru originálu.
2012E338T064,Tim JARVIS,badatel,M3,M,S6,3,Shackleton se snažil zachránit své muže z Antarktidy. A my se teď snažíme zachránit Antarktidu od lidí. Což je naneštěstí v celku ironie. redaktorka Posláním plavby je totiž upozornit na změny klimatu. Posádka chce přitom věrně kopírovat podmínky za jakých Shackleton o životy svých mužů zápasil. Včetně stejného oblečení navigace i záchranného člunu který Tim sestavoval po vzoru originálu.
2013E022T022,Barack OBAMA,americký prezident,M6,M,S6,2,prezident Tato generace Američanů byla testována krizemi které ukázaly naši odolnost. Země se vynořila z dekády trvajících válek a dlouhé ekonomické krize. Naše možnosti jsou neomezené. redaktorka Podle Obamy musí USA revidovat daňové zákony reformovat vzdělávací systém a předělat systém volební. Věnovat se chce boji proti globálnímu oteplování i mírovým řešením konfliktů.
2013E022T022,Janine JONESOVÁ,účastnice oslav inaugurace,M2,F,S0,3,oslav inaugurace Byl to historický moment. Úžasný zážitek. Úžasný. Nemám slov. redaktorka Dav zaplnil park před budovou amerického Kongresu i přilehlé ulice. I tak ale bylo lidí výrazně míň než před čtyřmi lety. Tehdy se na inauguraci první Afroameričana v úřadu sjely skoro dva miliony Američanů.
2013E022T054,Barack OBAMA,americký prezident,M6,M,S6,2,prezident Tato generace Američanů byla testována krizemi které ukázaly naši odolnost. Země se vynořila z dekády trvajících válek a dlouhé ekonomické krize. Naše možnosti jsou neomezené. redaktorka Podle Obamy musí USA revidovat daňové zákony reformovat vzdělávací systém a předělat systém volební. Věnovat se chce boji proti globálnímu oteplování i mírovým řešením konfliktů.
2013E022T054,Janine JONESOVÁ,účastnice oslav inaugurace,M2,F,S0,3,oslav inaugurace Byl to historický moment. Úžasný zážitek. Úžasný. Nemám slov. redaktorka Dav zaplnil park před budovou amerického Kongresu i přilehlé ulice. I tak ale bylo lidí výrazně míň než před čtyřmi lety. Tehdy se na inauguraci první Afroameričana v úřadu sjely skoro dva miliony Američanů.
2013E022T049,Barack OBAMA,americký prezident,M6,M,S6,2,prezident Tato generace Američanů byla testována krizemi které ukázaly naši odolnost. Země se vynořila z dekády trvajících válek a dlouhé ekonomické krize. Naše možnosti jsou neomezené. redaktorka Podle Obamy musí USA revidovat daňové zákony reformovat vzdělávací systém a předělat systém volební. Věnovat se chce boji proti globálnímu oteplování i mírovým řešením konfliktů.
2013E022T049,Janine JONESOVÁ,účastnice oslav inaugurace,M2,F,S0,3,oslav inaugurace Byl to historický moment. Úžasný zážitek. Úžasný. Nemám slov. redaktorka Dav zaplnil park před budovou amerického Kongresu i přilehlé ulice. I tak ale bylo lidí výrazně míň než před čtyřmi lety. Tehdy se na inauguraci první Afroameričana v úřadu sjely skoro dva miliony Američanů.
2013E021T107,Barack OBAMA,americký prezident,M6,M,S0,3,prezident My lid dnes prohlašujeme že ta nejjasnější ze všech skutečností že jsme si všichni rovni je hvězdou která nás stále vede.
2013E021T107,Michael ROMANCOV,politický geograf,M3,M,S0,3,geograf FSV Univerzity Karlovy v Praze Dobrý večer.
2013E058A080,Clive PALMER,stavitel,M5,F,S0,3,Titaniku II Použijeme design interiérů a vznikne tak stejný dojem z Titaniku jak v roce 1912.
2013E058A080,Pat LACEYOVÁ,prapraneteř kapitána,M2,F,S0,3,kapitána Titaniku Myslím že je to celé nesmyslné a vlastně hodně nevkusné.
2013E057A070,Livia KLAUSOVÁ,manželka prezidenta,M2,F,S0,3,prezidenta Symbolická závěrečná závěrečná cesta pana prezidenta ve funkci spolu se mnou což jsem velmi ráda je právě na Slovensku.
2013E033A039,Jiří WEIGL,kancléř prezidenta spoluzakladatel,M6,M,S0,3,prezidenta spoluzakladatel Institutu Václava Klause 28. 11. 2012 Intenzivně pracujeme na tom aby byl funkční a plně zahájil svojí činnost tak aby pan prezident mohl plynule přejít z Hradu na zámeček. redaktorka Zámek bude fungovat z peněz sponzorů. Tím hlavním je miliardář Petr Kellner. Zatím nejasná je ale politická budoucnost Václava Klause. Bude sledovat politiku jen zpovzdálí nebo se do ní i zapojí?
2013E033A039,Jan BUREŠ,politolog,M3,M,S0,3,V této době ať už díky amnestii a vůbec díky celkovému náhledu na to jeho prezidenství je spíše neoblíbený u veřejnosti a těžko by jaksi byl nějakou velkou vábničkou nových hlasů pro politické strany. redaktorka Ve svých řadách si ho teď neumí představit ani jeho stoupenci z ODS.
2013E033A039,Boris ŠŤASTNÝ,poslanec,M6,M,S0,3,ODS Spíše vidíme jeho místo v nějakém jiném uskupení pokud o to on sám bude mít zájem. redaktorka Co ale jisté je že Klaus bude i nadále publikovat. Jeho institut už nyní vydal knihu Spor o amnestii. K 28. říjnu letošního roku připravuje další soubor 10 jeho projevů.
2013E032T089,Kryštof EBEN,vedoucí projektu,M5,M,S0,3,projektu Medard Ústav informatiky AV ČR 8. 6. 2012 Náš model pokrývá celou Evropou v devítikilometrovém horizontálním rozlišení a Českou republiku potom v tříkilometrovém horizontálním rozlišení.
2013E032T089,Pavel JURUŠ,vědecký pracovník,M3,M,S0,3,pracovník Ústav informatiky AV ČR 8. 6. 2012 Člověk může získat jakoby víc víc názorů více modelů když se například podívá na oba dva systémy. redaktor Konkrétní předpověď tak umí určit na každé 3 kilometry přesto obloha nad Českem dokáže pravidelně překvapit. Hlavně přívalové deště doprovázející obvykle letní bouřky umí rozlišovacími schopnostmi předpovědních modelů proklouznout a způsobit velké škody.
2013E032T089,Ivan OBRUSNÍK,ředitel,M5,M,S0,3,ČHMÚ 15. 12. 2010 Ten vývoj jde k tomu lepšímu rozlišení a na ty bouřky bude třeba jít až na 2 kilometry a na 1 kilometr a na tom se pracuje právě. redaktor Varovat před nebezpečným počasím pak patří k práci meteorologů České televize. Vedle toho jak říct jak bylo jak je a jak by mělo být.
2013E032T089,Taťána MÍKOVÁ,meteoroložka,M3,F,S0,3,ČT 21. 9. 2012 Když to řeknu na rovinu tak předpověď počasí umíme na požádání udělat od jedné minuty až do devíti. redaktor Televizní předpovědi počasí přitom čelí svého druhu záplavě. Místa vystudovaných meteorologů obsazují příjemné a sympatické tváře bez adekvátního vzdělání byť někdy s modrou krví. osoba Mám to potěšení oznámit že pro dnešní večer má náš meteorologický tým nového člena. Tímto mu předávám slovo. Vaše Výsosti. redaktor A navíc i když jsou čísla rovnice a výpočty správné a moderátor je správně spisovně a bez přeřeknutí interpretuje ani tohle všechno bezchybnou relaci zaručit nedokáže. Konec reportáže
2013E075A042,Daniel NÝVLT,zástupce vedoucího české expedice,M5,M,S0,3,vedoucího české expedice Antarktida 2012 2013 Když nám rozmrzlo moře tak už jsme měli poslední čtyři dny před tím než zase byl plánovaný termín odplutí zpátky na pevninu. Takže jsme se snažili dohnat co se dalo. Lovily se ryby sbírali se mořští bezobratlí.
2013E075A042,Pavel PROŠEK,klimatolog zakladatel české stanice v,M3,M,S0,3,zakladatel české stanice v Antarktidě Myslelo se že postupně neustále systematicky ustupují a najednou se zjistilo že jejich vývoj taky není tak jednoduchý že se stane že v některých letech přibydou.
2013E068A047,Marie MAZALOVÁ,obyvatelka,M2,F,S0,3,Černých Polí Nesrozumitelné vlastně tady viděli no Jožkovi Černýmu jsem tady vařila černou kávu.
2013E066A064,Olga CIESLAROVÁ,organizátorka akce iniciativa,M3,F,S0,3,akce iniciativa FÓR UM Právě symbolika narcisů květiny která má zalíbení sama v sobě je právě krásným vystižením charakteristiky pana prezidenta.
2013E066A064,Jiří HROMADA,aktivista za práva gayů,M5,M,S0,3,za práva gayů Chci tady vyjádřit zcela jistě to že jsem Václavu Klausovi zpočátku fandil a přijímal jako prezidenta ale končí u mě bohužel jako květina.
2013E066A064,Jindřich ŠÍDLO,hlavní analytik,M5,M,S0,3,analytik Hospodářské noviny Nejsem si jist jestli by z těch pracní špinavých peněz v Česku na začátku 90. let nedocházelo kdyby to býval Václav Klaus neřekl.
2013E066A064,Jaroslav PLESL,zástupce šéfredaktora,M5,M,S0,3,šéfredaktora Reflex Nezisková sféra obecně jako celek viděla svého hrdinu mnohem víc ve Václavu Hlavovi.
2013E061A031,Bedřich MOLDAN,profesor,M3,M,S0,3,Univerzity Karlovy Dobrý večer. My jsme se na tomto tématu shodli respektive shodli diskutovali jsme o něm již v roce 1986 to znamená před listopadem a je třeba říct že tehdy ty názory nebyly zas až tak rozdílné jako později. Já si myslím že tady došlo k určitému vývoji u Václava Klause a že ten vývoj byl charakterizován tím že nevzal nebral na vědomí nové skutečnosti které se od té doby jasně jasně ukázaly jako je třeba to globální oteplování nebo tedy přesněji globální změna klimatu.
2013E082T023,Milan VÁŇA,vedoucí observatoře,M5,M,S0,3,observatoře Košetice Budou se tam primárně měřit kontinuálně skleníkové plyny oxid uhelnatý oxid uhličitý metan oxid dusný.
2013E066T087,Milan KNÍŽÁK,výtvarník bývalý ředitel,M2,M,S0,3,bývalý ředitel Národní galerie Dobrý večer.
2013E066T087,Jiří PEHE,politolog,M3,M,S0,3,New York University in Prague Dobrý večer.
2013E066T087,Václav KLAUS,prezident,M6,M,S0,3,České republiky Poslední prezidentský projev Václava Klause 7. 3. 2013 Nemohu říci že jsem v tom všem uspěl že mi bylo přáno uspět a že jsem všechno z toho uměl vysvětlit a prosadit. To nebylo v mých silách.
2013E066T087,Olga CIESLAROVÁ,organizátorka akce iniciativa,M3,F,S0,3,akce iniciativa FÓR UM Právě symbolika narcisu květiny která má zalíbení sama v sobě je právě krásné vystižení charakteristiky pana prezidenta.
2013E066T087,Jiří HROMADA,aktivista za práva gayů,M5,M,S0,3,za práva gayů Chci tady vyjádřit zcela jistě to že jsem Václavu Klausovi zpočátku fandil a přijímal jako prezidenta. Ale končí u mě bohužel jako květina.
2013E064T083,Ivo MATHÉ,bývalý vedoucí,M5,M,S0,3,vedoucí Kanceláře prezidenta republiky Václava Havla Dobrý večer dobrý večer všem.
2013E064T083,Václav KLAUS,prezident,M6,M,S0,3,ČR 18. 12. 2011 Osobně jsem choval vůči Václavu Havlovi respekt již od 60. let kdy jsem měl možnost ho poznat. redaktor Tak mluvil Václav Klaus o Václavu Havlovi v den jeho smrti. Takhle na jeho pohřbu.
2013E064T083,Petr HÁJEK,zástupce vedoucího,M5,M,S0,3,vedoucího Kanceláře prezidenta ČR Václava Klause 14. 12. 2012 Václav Havel mířil k něčemu co se nazývá korporativistickým státem v jeho pojetí státem občanské společnosti chcete li. Státem který například v Itálii vybudoval Duce a byl nazván fašismem. redaktor Do Havla se Klaus navezl i když na Hradě vítal svého nástupce Miloše Zemana.
2013E120T096,Martina NAVRÁTILOVÁ,tenistka,M2,F,S0,3,Zdroj Twitter Martiny Navrátilové Výborně Jasone Collinsi jsi statečný muž. A velký muž! 1981 byl můj rok rok 2013 je tvůj!
2013E120T096,Rick WELTS,prezident týmu,M6,M,SKIP,3,týmu NBA The Golden State Warriors Oproti tomu jak se k tomu staví společnost zaostáváme. V jistém smyslu jsme to dnes trochu vyrovnali.
2013E120T096,Barack OBAMA,prezident,M6,M,SKIP,3,USA Mluvil jsem s ním včera je to úžasný mladý muž. Řekl jsem mu že na něj nemůžu být víc hrdý.
2013E120T096,Bitney CRONE,dokument,M2,M,SKIP,3,Bridegroom Když jsem s Tomem mluvil po telefonu tak jeho otec vytrhnul dveře z pantů. A jeho matka mi říká Nevím co jsi mému synovi udělala ale my si tě v Los Angeles najdeme!
